Latitude,Longitude,Date,Time
28.7535787578587,77.1172141450851,2018-07-08,07:33:54 PM
28.7535787578587,77.1172141450851,2018-07-08,07:33:54 PM
28.7535787578587,77.1172141450851,2018-07-08,07:33:54 PM
28.7535787578587,77.1172141450851,2018-07-08,07:33:54 PM
28.7535787578587,77.1172141450851,2018-07-08,07:33:54 PM
28.7535787578587,77.1172141450851,2018-07-08,07:33:54 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7466423491324,77.1174538701407,2021-11-25,11:38:39 PM
28.7505654242437,77.1196854925844,2020-02-09,08:41:52 PM
28.7512974557542,77.112673639081,2020-12-23,07:07:28 AM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7509952420384,77.1173458435729,2020-10-19,01:14:17 PM
28.7461098135119,77.1188421127515,2019-06-03,10:26:34 PM
28.7505158214378,77.1198006653112,2017-05-14,07:44:48 AM
28.7471309203838,77.1173820034322,2017-08-09,03:09:49 AM
28.7460890624903,77.1182113429311,2018-03-24,02:12:53 AM
28.7490385250001,77.116508580894,2017-05-07,12:57:27 PM
28.7538779671442,77.1153404522603,2016-12-09,11:54:12 AM
28.7469054430147,77.1182446495533,2020-03-28,12:16:25 PM
28.7492367754379,77.1178214651226,2017-04-14,01:25:56 AM
28.7524908283264,77.1151035882233,2018-08-07,03:08:44 AM
28.7495396019915,77.1189721897299,2017-06-16,01:22:41 PM
28.7463280509694,77.1183023898936,2021-02-14,06:21:42 AM
28.7517434198226,77.116185666425,2019-07-07,09:22:19 PM
28.7536856980613,77.1149592017284,2018-01-14,01:15:16 AM
28.7536343464823,77.1168792066887,2023-06-25,10:07:49 AM
28.751377132347,77.1198881135279,2018-06-19,01:23:00 AM
28.750489389909,77.1199649277218,2017-05-24,05:55:38 AM
28.7481008820645,77.1157027669457,2022-06-30,04:40:56 PM
28.7512652200464,77.1203520587098,2016-09-19,06:57:48 PM
28.753283105532,77.118125382135,2023-01-04,04:40:45 PM
28.7532794184813,77.1178836760199,2020-03-10,08:16:10 PM
28.7475795461903,77.1186936822828,2016-01-26,01:30:22 AM
28.7496636022052,77.1184608405987,2017-05-15,03:06:42 PM
28.7474981121022,77.1194195970545,2017-07-29,12:11:24 AM
28.7529820851865,77.1181881867931,2020-03-01,05:16:02 PM
28.7523532439225,77.1173202035605,2020-03-24,08:50:18 AM
28.7467981079862,77.1188291879077,2018-11-12,07:08:17 AM
28.7537558952912,77.115313557115,2019-10-04,10:54:54 AM
28.7461886787608,77.1176664778399,2019-03-11,07:23:12 PM
28.7486012498427,77.1177438026417,2020-12-01,04:32:44 AM
28.7478455512849,77.1156954929439,2021-02-08,09:55:27 PM
28.7483822337167,77.116160304944,2018-03-23,07:52:06 PM
28.7483847810688,77.1207974097157,2019-01-18,01:50:02 PM
28.7531777549865,77.1175294840683,2021-12-13,08:43:56 AM
28.7511646217018,77.1201758195192,2020-07-21,11:10:00 PM
28.7482711512622,77.1205428779191,2018-08-29,06:27:08 PM
28.7481417573374,77.1169817560482,2017-05-01,05:40:29 PM
28.7506526903968,77.1208258561105,2017-09-09,07:28:22 AM
28.7513182143995,77.1179651933051,2020-08-03,03:24:05 PM
28.749952676581,77.1198494158657,2021-07-10,05:21:01 PM
28.7519616205696,77.1143596823321,2019-02-15,04:41:48 AM
28.7493568741806,77.1160086910023,2018-12-21,03:18:43 PM
28.7507075565825,77.1203636509158,2022-10-31,05:19:55 AM
28.7508710999927,77.1199335308396,2023-02-06,01:37:32 AM
28.7530285116771,77.11820584751,2023-05-04,10:45:02 AM
28.7461149263212,77.1175043180749,2021-10-24,04:28:16 PM
28.7494795182944,77.1187221811424,2018-06-17,02:46:39 PM
28.7449051032436,77.1180942043936,2017-03-15,11:09:48 PM
28.749838448642,77.114625732665,2022-08-25,02:39:50 PM
28.7511839302494,77.1137186724161,2018-12-22,11:59:52 PM
28.7512092256025,77.1143620018398,2022-05-11,05:27:53 PM
28.7504647134837,77.1184826596555,2022-11-15,01:08:13 AM
28.7533730192373,77.1169908534343,2016-02-19,05:02:43 PM
28.74920919599,77.1210203798406,2020-03-04,11:41:47 PM
28.7530035121048,77.1163870480862,2023-03-25,08:04:09 PM
28.7496635534199,77.1156355807693,2017-11-29,11:08:42 PM
28.7492464656441,77.1209742155787,2016-12-22,08:20:11 PM
28.7472727062628,77.1170488544986,2019-09-03,04:18:44 PM
28.7508370707905,77.1183405605756,2021-11-29,06:18:41 PM
28.7497866770608,77.1143549141344,2016-02-24,10:35:47 AM
28.7486245143979,77.1154482956162,2019-05-27,02:26:37 PM
28.7483516360458,77.1162924405063,2019-08-12,07:34:46 PM
28.7501439010543,77.1161199089224,2016-12-02,03:35:00 PM
28.7497454823727,77.1220832000229,2021-01-26,11:31:26 AM
28.7527578743136,77.1148467297061,2018-10-30,11:47:12 AM
28.7489754951437,77.1216150490645,2018-06-17,10:15:03 PM
28.7466430256764,77.1167619727128,2021-08-05,02:27:10 PM
28.7463114748871,77.11822590802,2017-05-25,01:47:15 PM
28.7486007687815,77.1191890440845,2016-12-29,12:45:15 AM
28.7502026105811,77.1215151739394,2019-09-28,02:28:06 PM
28.7478863309696,77.1182270762952,2020-07-03,04:45:36 PM
28.7487105453395,77.1184392229118,2020-10-13,04:45:43 PM
28.7480489321996,77.1185639048341,2017-10-03,10:59:11 AM
28.7516910271269,77.1164341083246,2019-09-11,02:08:00 PM
28.7530320551012,77.11535598202,2023-05-06,05:27:38 PM
28.7508572254594,77.1160924152069,2017-11-12,11:51:47 AM
28.7511746423777,77.1178366186611,2023-06-30,08:23:43 PM
28.7485014792832,77.1178400774209,2023-03-07,08:09:11 AM
28.75292310471,77.1173054052141,2019-10-24,05:30:42 PM
28.7535672716077,77.115608865597,2018-04-17,06:56:26 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7473912620179,77.1177795727391,2022-01-08,02:40:54 AM
28.7540192158006,77.1164226732745,2023-04-02,11:11:28 AM
28.7500118039764,77.1198810209082,2019-10-28,02:15:20 PM
28.7514760046233,77.1195809670596,2022-06-10,10:58:24 PM
28.7477391248381,77.1178128665055,2016-03-01,02:06:58 AM
28.7516663426123,77.1199139579824,2022-11-24,05:21:57 PM
28.7466837719254,77.1184729407278,2022-06-02,02:19:05 PM
28.7469215270252,77.1156398623582,2022-02-11,08:09:35 AM
28.7458324332556,77.1171503214342,2023-08-12,10:15:26 AM
28.7486072369971,77.1183578539493,2018-09-08,07:24:33 PM
28.7515246620245,77.1184118671672,2018-09-13,03:51:47 PM
28.752433634193,77.113735193479,2021-08-31,06:58:35 PM
28.7509916721266,77.1142123995249,2017-05-23,10:37:18 PM
28.7487522881005,77.1195394530994,2021-11-12,10:17:06 PM
28.7519749927648,77.1149396174442,2022-02-22,12:20:40 AM
28.7475425675523,77.1208173338743,2018-02-25,07:43:21 AM
28.7500580860916,77.115400783652,2016-11-09,04:48:38 AM
28.7451058023769,77.1184546170071,2020-06-04,10:05:21 AM
28.7493093316638,77.1163075203397,2018-01-02,11:09:34 PM
28.751053296625,77.1202832423191,2017-11-27,02:32:16 PM
28.7503151083255,77.113991346507,2018-12-11,04:44:24 PM
28.7520020004918,77.117794270057,2018-04-04,11:52:40 AM
28.7489989439111,77.1175840844778,2018-04-29,03:30:39 AM
28.7494569078318,77.1199788921366,2017-07-06,03:24:25 AM
28.7496313815787,77.117968558996,2018-10-19,03:34:44 PM
28.7513737885555,77.1159742150031,2018-10-20,03:11:29 AM
28.7466914501608,77.1196788129029,2018-10-24,02:56:45 AM
28.7458641136329,77.1190134645137,2017-02-22,05:57:58 AM
28.7523687074413,77.1179437765001,2021-01-12,06:42:31 AM
28.7490321002119,77.1218057716526,2020-05-26,11:27:18 PM
28.749400072766,77.119346811272,2020-03-28,04:04:02 PM
28.7489163397119,77.118111352008,2021-12-22,07:36:54 AM
28.7489480152198,77.1204878961335,2023-01-14,03:23:21 PM
28.7510680182482,77.1185335796891,2017-08-27,09:20:22 AM
28.748036436417,77.1212179079687,2023-07-31,03:00:14 PM
28.7488239993893,77.119299778967,2022-07-06,05:39:02 PM
28.7524972045543,77.1179264510364,2023-04-27,08:53:31 PM
28.7498765660489,77.1203775419239,2021-05-12,03:48:39 PM
28.7479461543077,77.1169125590015,2020-08-17,09:38:54 AM
28.7472968940311,77.1193000634722,2016-06-21,07:09:16 PM
28.7498011200632,77.1218291699086,2020-07-31,10:08:36 PM
28.7502941026804,77.116618625561,2019-06-14,12:07:49 PM
28.7522645281621,77.1192352993184,2022-07-04,08:02:06 AM
28.7499403879717,77.1155524064665,2016-07-10,01:31:13 PM
28.7508337289048,77.1169750378362,2022-06-17,03:45:07 PM
28.7519518737145,77.1136090133361,2019-07-21,10:51:29 PM
28.7480842755148,77.1165894802464,2017-03-31,07:32:23 AM
28.7479070176965,77.1186743858904,2016-02-13,06:10:37 AM
28.7510052780638,77.1173268411051,2021-06-05,02:41:07 PM
28.7497690721632,77.1226362751095,2020-12-03,01:45:02 PM
28.7506201822066,77.1138928060199,2017-08-13,01:35:26 PM
28.7514511094613,77.1154029295272,2018-05-03,06:24:41 PM
28.7484479066868,77.1201573339465,2019-07-11,07:49:02 AM
28.7470559793999,77.1168578517493,2019-07-03,04:50:03 AM
28.7520412438888,77.1168591626401,2021-06-21,08:45:20 PM
28.7482312935496,77.1155756201605,2020-03-28,05:29:34 AM
28.7457687412244,77.1162974315781,2016-04-27,02:40:46 PM
28.7511236950194,77.1180703817733,2018-01-29,02:00:39 PM
28.7546715755446,77.115899511532,2017-08-22,09:51:26 PM
28.7499251376369,77.118441756755,2016-11-29,05:17:36 PM
28.7493184114611,77.1206764794767,2017-12-14,07:53:05 AM
28.7523730427899,77.1148057105073,2018-01-31,07:53:15 PM
28.7522623694207,77.1158780835496,2017-04-02,01:38:52 AM
28.7522520082166,77.118611951474,2021-08-27,09:02:13 PM
28.7492800608848,77.1198084822933,2019-02-19,09:04:52 AM
28.7528041376442,77.1170732427956,2020-12-27,11:33:00 AM
28.7494716248564,77.1201537037856,2022-12-08,04:52:47 PM
28.7473134574465,77.1157015560737,2019-02-22,10:35:12 PM
28.7513411438378,77.1190955662408,2020-05-08,10:40:06 PM
28.7470639655913,77.1188532754651,2020-10-24,12:09:09 PM
28.7519185206215,77.1182809113066,2023-02-18,11:19:18 AM
28.7522594865204,77.1191029960264,2023-06-25,06:44:59 PM
28.7495702991921,77.122340407337,2018-03-19,02:49:02 PM
28.7485875629099,77.1164371974899,2019-09-23,12:15:47 AM
28.7512717192171,77.1138149671685,2016-04-22,11:10:30 PM
28.7529621030514,77.1165374037959,2019-11-30,01:21:15 PM
28.7517197048456,77.1173817861731,2023-06-23,05:48:56 PM
28.7518023461214,77.1197355086636,2016-06-27,05:15:14 AM
28.7524006927276,77.1180811339415,2016-01-11,03:57:58 AM
28.7531029909306,77.1166250891844,2022-05-10,03:20:31 PM
28.752072122218,77.1159433280284,2019-10-14,08:57:08 AM
28.746704587342,77.1185345281368,2020-11-16,02:42:28 AM
28.7501217955193,77.1153448551979,2022-03-08,07:18:51 PM
28.7493437484448,77.1191928553819,2019-04-04,02:40:16 PM
28.7490707285382,77.1169012738493,2023-02-11,12:59:18 PM
28.7530605601319,77.115517435646,2018-06-16,03:09:30 PM
28.7525102614849,77.1160628976147,2018-09-20,02:05:18 PM
28.752910248252,77.1176778326416,2022-01-20,10:22:59 AM
28.7499435980551,77.1142556007776,2017-05-26,01:15:29 AM
28.7473077727952,77.1172594154875,2022-11-15,09:56:29 PM
28.7477598238297,77.1183832410034,2017-06-28,01:10:17 AM
28.7500337183456,77.1178144488795,2016-03-08,02:11:06 AM
28.7452123692166,77.1181159622883,2017-02-21,06:25:13 AM
28.7466092238851,77.1190734385392,2018-09-28,01:34:11 PM
28.7468578970226,77.1197637180938,2017-04-15,02:20:25 PM
28.7539589440391,77.1156609682008,2016-08-24,01:27:00 AM
28.7451703002485,77.117042269625,2016-12-19,10:16:36 AM
28.7462683469956,77.1167351260128,2020-10-20,04:10:04 AM
28.7498365784586,77.1195858433514,2020-04-07,07:26:17 PM
28.7451476329363,77.1176137400993,2023-04-10,03:09:56 PM
28.7524149407415,77.1180316382604,2018-03-25,07:16:35 PM
28.7531365659682,77.1168365844969,2016-01-18,04:20:56 AM
28.7473491356022,77.1158153379713,2020-05-02,12:42:19 PM
28.7509778100041,77.1166369544877,2019-03-16,01:26:29 AM
28.7507373456707,77.1158037953525,2022-06-29,03:03:09 AM
28.7525057495876,77.1151942623564,2019-10-25,12:52:54 PM
28.7512252621257,77.1204972970127,2023-04-16,05:40:56 AM
28.7540868319639,77.1153952708918,2017-07-18,01:12:33 AM
28.7511993994312,77.1141681999802,2023-07-17,03:38:12 AM
28.7497922004765,77.1221747479907,2022-09-23,10:33:31 AM
28.7472882951702,77.1161917786954,2020-03-23,12:40:27 PM
28.7486194856301,77.117563409109,2021-08-01,03:46:38 PM
28.7523762367555,77.1165201552163,2017-09-17,01:05:29 PM
28.7499729689253,77.1185330309126,2018-09-20,11:26:34 AM
28.7526589254816,77.1146337273586,2022-01-10,06:24:51 AM
28.7512207624231,77.1188590077899,2021-12-31,02:13:34 AM
28.7515419159394,77.1199981911383,2022-08-29,01:27:15 AM
28.7486614630286,77.115413743775,2020-12-29,10:12:55 AM
28.7526234742455,77.1182989280193,2020-09-01,06:20:14 AM
28.749337375029,77.114978981077,2016-11-27,08:01:00 AM
28.7535793327999,77.1174632710387,2022-01-17,06:20:51 PM
28.7496817503482,77.1187009159076,2016-04-28,08:17:51 PM
28.7491555502302,77.1196230211794,2016-05-06,08:49:43 AM
28.7493822624717,77.1183095412381,2023-01-06,09:37:20 AM
28.746169339859,77.1181210426923,2023-02-20,08:30:19 PM
28.746128713243,77.1186879927709,2016-10-19,04:51:20 PM
28.7498055313928,77.117437029299,2022-11-12,07:02:52 AM
28.7533853438975,77.1162192156982,2017-08-20,06:11:22 PM
28.7543498798273,77.1163249675692,2023-02-27,06:58:14 AM
28.7478721112678,77.1183960188207,2019-11-29,12:09:54 AM
28.7522554587434,77.118450876107,2023-08-02,11:20:57 AM
28.7492955416686,77.1187860963313,2018-11-17,06:59:44 PM
28.7454809635597,77.1182089791974,2018-01-02,06:42:07 AM
28.7482328209365,77.1158709867712,2017-11-27,10:24:06 AM
28.7474059447419,77.118698730176,2017-12-28,02:31:18 AM
28.749390202862,77.1199214290588,2019-03-02,12:59:07 AM
28.753854477532,77.1161116182004,2016-06-01,09:06:20 PM
28.7462871108892,77.1190591008257,2019-05-28,10:56:05 PM
28.7471377077474,77.1180459901376,2022-04-09,05:50:13 PM
28.7506714117731,77.1158858586011,2019-09-20,10:04:07 PM
28.7519181509199,77.1133912018693,2016-10-17,04:33:39 PM
28.7491548520595,77.1151712190223,2023-02-04,02:55:01 PM
28.7504452739008,77.1192649986014,2022-05-06,01:02:09 AM
28.7470746776438,77.1177843285427,2019-06-08,03:39:55 PM
28.74729653151,77.1158475197325,2016-11-08,05:57:43 AM
28.7491421340441,77.1178828012236,2021-10-31,06:54:28 PM
28.7534835763877,77.1172901198927,2020-05-26,03:31:15 PM
28.753028271842,77.117270840582,2019-05-20,07:45:44 AM
28.7509987626647,77.1136194110711,2017-04-17,04:35:33 PM
28.7469467468115,77.1194298423422,2018-06-14,05:59:48 PM
28.745403895031,77.1187455467747,2022-07-20,11:08:44 AM
28.7527941796647,77.116713546826,2023-05-25,05:49:05 AM
28.7502597956427,77.1162783456286,2020-06-06,09:31:30 AM
28.7475171046102,77.1200018178094,2016-01-30,11:09:40 PM
28.7455036432407,77.1158605382009,2018-02-10,10:31:35 PM
28.7507893966474,77.1140867528392,2018-10-16,07:12:23 AM
28.7473974927679,77.1181092771851,2016-09-08,08:53:44 PM
28.7523429569791,77.1160269358737,2023-05-25,06:58:34 AM
28.7470843011079,77.116166682756,2022-06-13,01:36:31 PM
28.7514706424397,77.1163046624481,2022-08-27,09:45:01 AM
28.7508514892149,77.1173323514876,2019-02-16,04:37:47 AM
28.7456945756632,77.1166552287613,2021-12-05,07:36:44 PM
28.7473730717053,77.1171299379642,2021-05-15,10:01:21 AM
28.7512866672231,77.1141575600061,2022-02-09,05:41:25 AM
28.7519998186644,77.1149492134994,2022-11-01,04:50:38 PM
28.7508105508639,77.1181513628457,2022-04-20,02:05:58 AM
28.748895861141,77.1168094649895,2021-01-24,10:46:26 PM
28.7458702066198,77.1165345597106,2019-06-01,08:25:13 AM
28.7515131996037,77.1162426596566,2021-09-24,07:32:30 PM
28.74847070749,77.1174270290153,2021-07-02,11:56:39 PM
28.7514337156448,77.1190754539006,2020-01-12,06:23:25 PM
28.7532526240859,77.116817945695,2023-02-24,05:00:55 AM
28.7493752394444,77.1164438944068,2017-04-09,09:38:21 PM
28.7505193407684,77.1179148284068,2021-08-11,03:00:48 PM
28.7529606395835,77.1142306261204,2017-04-30,02:32:17 PM
28.7507163070711,77.1135263377553,2022-11-04,11:08:27 AM
28.7530986299327,77.1157811430366,2023-08-22,07:21:13 AM
28.747006646619,77.1177287251652,2022-01-05,10:56:23 PM
28.7464610617836,77.1158820522801,2020-10-24,05:17:36 PM
28.7467783520218,77.119572260178,2016-10-14,10:42:15 PM
28.7492010630304,77.1164899355131,2016-10-25,05:19:42 PM
28.7510194348211,77.1142375846315,2020-06-11,03:59:38 AM
28.7494874819286,77.1199485686105,2016-11-18,03:03:05 AM
28.7498734003719,77.1189729292756,2023-02-18,09:54:40 PM
28.7495976274448,77.1213811896025,2023-04-22,07:11:05 AM
28.74954182979,77.1180425001974,2020-05-03,02:01:26 AM
28.7490292834767,77.1216747264435,2016-11-23,09:53:10 AM
28.7489725888409,77.1209741849443,2018-04-15,06:30:03 PM
28.7453119048674,77.1171149102749,2016-01-12,08:36:57 PM
28.7497684576596,77.1219883135421,2022-01-31,07:17:48 AM
28.7459424344662,77.1173993789608,2023-06-27,11:58:01 AM
28.7523260131215,77.1184085146757,2020-06-17,07:46:47 PM
28.7495268579645,77.1168185359943,2018-11-03,09:50:30 AM
28.7487155681563,77.1159315116173,2019-06-15,11:01:08 AM
28.7491311147969,77.1162196020446,2020-02-14,11:20:27 PM
28.7459363393493,77.1167454788696,2016-11-22,11:03:00 PM
28.751541365626,77.1196843453292,2022-12-08,12:54:57 PM
28.7493389369389,77.11673818172,2018-06-26,06:02:47 PM
28.7523058501075,77.1136574950269,2016-03-03,07:01:24 PM
28.747242817333,77.1196979915437,2019-11-08,01:03:48 AM
28.7479952756988,77.1173779319222,2021-07-07,06:26:41 PM
28.7465529052773,77.118101246721,2020-02-03,02:06:55 AM
28.7450524505501,77.1174883762032,2017-09-14,05:04:13 PM
28.7510061028,77.1179339342318,2017-09-19,10:33:11 AM
28.7520098562073,77.1137585999792,2023-05-27,05:47:01 PM
28.7500780652564,77.1145129402213,2017-08-18,06:30:56 PM
28.7464825902767,77.1162339660774,2021-07-19,02:13:47 AM
28.748818000877,77.1153296220823,2018-06-05,08:24:52 AM
28.7538293332697,77.1170742001594,2019-04-28,08:45:51 AM
28.7451137810097,77.1185062684233,2016-04-19,01:34:29 AM
28.7529228118021,77.1164472967203,2019-02-27,10:58:05 PM
28.7490457011971,77.1155059489666,2020-11-14,07:39:56 PM
28.7496330442294,77.116908282445,2023-06-22,11:22:02 AM
28.7518311509314,77.1142651584056,2019-06-10,01:01:49 AM
28.7497853663701,77.1188231103754,2019-09-09,06:28:51 PM
28.7503270668211,77.1200036152757,2022-10-21,09:19:48 PM
28.7464507258206,77.1179097816622,2019-11-18,01:50:01 PM
28.7473908517729,77.1156038656132,2019-11-05,07:46:37 AM
28.7452114476172,77.1176352621237,2016-06-14,01:22:07 AM
28.7527938123569,77.1137815015807,2019-11-10,07:35:20 AM
28.7503003487809,77.1196573594978,2022-04-17,08:04:41 AM
28.7486124637496,77.1175014130801,2016-07-25,01:32:05 PM
28.7531917542822,77.1155955200622,2017-04-13,07:50:33 AM
28.7536124500752,77.1176460378613,2020-08-17,01:06:49 PM
28.7488569753482,77.1201039024095,2020-04-07,07:35:16 AM
28.7465370441635,77.1166348571859,2019-10-02,02:47:13 PM
28.7512406677503,77.1157150217089,2021-06-15,04:28:52 AM
28.7484666779774,77.1161257244209,2019-09-13,10:26:53 AM
28.7519543672334,77.115016371485,2022-07-16,12:02:48 AM
28.7505758093806,77.1185366737225,2021-10-30,12:55:14 AM
28.7482762520782,77.1161170135919,2019-02-04,04:33:59 AM
28.7531371578382,77.1148379974798,2018-04-27,11:56:02 AM
28.7477010599249,77.1201746687777,2022-01-22,09:42:38 AM
28.7503970194155,77.1210080915377,2021-05-24,09:20:33 PM
28.7474311877365,77.1180030574761,2023-03-04,01:39:04 PM
28.7541431499176,77.1169241565679,2016-09-03,06:04:40 AM
28.7489858876,77.1152790017137,2023-08-19,01:14:50 PM
28.7489352458037,77.1198602907213,2018-07-13,06:53:00 AM
28.7512743814438,77.1188037872252,2019-07-02,01:01:45 AM
28.748380351411,77.1206324985315,2018-04-14,12:20:19 AM
28.7454869495065,77.1189111617862,2020-06-10,05:26:58 PM
28.7513821765082,77.113487164908,2016-12-29,07:53:53 AM
28.7496002454181,77.1190312449336,2021-09-19,07:22:24 PM
28.7499782002171,77.1200718051488,2017-11-19,03:35:03 PM
28.7499995863902,77.1152272395856,2018-07-25,10:01:47 PM
28.7467827552378,77.1187755186295,2021-11-05,12:53:26 AM
28.7502633542649,77.1200843254298,2016-12-01,06:14:18 AM
28.7546188614707,77.1157341285621,2023-08-30,07:57:02 PM
28.7473935162357,77.1178787159312,2021-10-02,12:07:30 AM
28.7458341925419,77.118057389258,2023-02-19,02:40:23 PM
28.7490169009686,77.11536400748,2019-02-24,02:32:27 AM
28.7488888446753,77.1174869617672,2019-08-04,02:17:36 AM
28.749084393825,77.1163725669963,2021-10-21,09:03:13 AM
28.7483122102295,77.1177875990625,2018-06-15,09:44:48 AM
28.7477490568776,77.1173025540872,2021-01-10,10:11:52 PM
28.7459001408149,77.1183870493938,2016-02-07,10:03:46 PM
28.7483800827756,77.1182412889828,2022-01-22,01:38:39 PM
28.7487309893596,77.1184876190219,2020-07-27,07:37:16 PM
28.7502541473433,77.1151862569456,2020-01-19,08:32:12 AM
28.7527767556972,77.1147134421144,2021-10-15,07:36:09 PM
28.7517291449958,77.1181017145777,2020-03-14,03:19:22 AM
28.7535630037281,77.1178134821301,2017-08-08,01:06:30 PM
28.7481250863734,77.120169619447,2022-02-03,03:10:52 PM
28.7518326776676,77.1153961919926,2019-08-11,03:21:12 AM
28.7525640808328,77.1179856068081,2021-11-25,12:27:07 PM
28.750905703557,77.1199137586628,2018-03-10,01:29:25 PM
28.7499938933914,77.1152701070567,2018-06-05,11:03:05 PM
28.7531366110778,77.1161148714463,2023-09-10,02:28:25 PM
